/usr/lib/gcc/x86_64-pc-linux-gnu/14/crtfastmath.o,261,51,48,0.94118
/usr/lib/gcc/x86_64-pc-linux-gnu/14/crtprec32.o,258,51,48,0.94118
/usr/lib/gcc/x86_64-pc-linux-gnu/14/crtprec64.o,267,51,48,0.94118
/usr/lib/gcc/x86_64-pc-linux-gnu/14/crtprec80.o,258,51,48,0.94118
/usr/lib/gcc/x86_64-pc-linux-gnu/14/libasan.so.8.0.0,7287103,157369,164052,1.04247
/usr/lib/gcc/x86_64-pc-linux-gnu/14/libatomic.so.1.2.0,36825,5283,6220,1.17736
/usr/lib/gcc/x86_64-pc-linux-gnu/14/libcc1.so.0.0.0,138003,14372,14996,1.04342
/usr/lib/gcc/x86_64-pc-linux-gnu/14/libgcc_s.so.1,187811,12151,13116,1.07942
/usr/lib/gcc/x86_64-pc-linux-gnu/14/libgfortran.so.5.0.0,3387039,171962,157948,0.91851
/usr/lib/gcc/x86_64-pc-linux-gnu/14/libgomp-plugin-nvptx.so.1.0.0,38700,3006,3084,1.02595
/usr/lib/gcc/x86_64-pc-linux-gnu/14/libgomp.so.1.0.0,380649,39500,39548,1.00122
/usr/lib/gcc/x86_64-pc-linux-gnu/14/libhwasan.so.0.0.0,6188673,83956,85620,1.01982
/usr/lib/gcc/x86_64-pc-linux-gnu/14/libitm.so.1.0.0,100738,16115,18124,1.12467
/usr/lib/gcc/x86_64-pc-linux-gnu/14/liblsan.so.0.0.0,5997078,61510,59636,0.96953
/usr/lib/gcc/x86_64-pc-linux-gnu/14/libquadmath.so.0.0.0,294424,9372,8932,0.95305
/usr/lib/gcc/x86_64-pc-linux-gnu/14/libtsan.so.2.0.0,17565212,173813,171564,0.98706
/usr/lib/gcc/x86_64-pc-linux-gnu/14/libubsan.so.1.0.0,6419098,55868,53604,0.95948
/usr/lib/gcc/x86_64-pc-linux-gnu/14/plugin/libcc1plugin.so.0.0.0,59489,8033,8420,1.04818
/usr/lib/gcc/x86_64-pc-linux-gnu/14/plugin/libcp1plugin.so.0.0.0,136886,15311,15876,1.03690
/usr/lib/python3.13/lib-dynload/array.cpython-313-x86_64-linux-gnu.so,58508,5711,5672,0.99317
/usr/lib/python3.13/lib-dynload/_asyncio.cpython-313-x86_64-linux-gnu.so,67218,5921,5724,0.96673
/usr/lib/python3.13/lib-dynload/binascii.cpython-313-x86_64-linux-gnu.so,22338,1569,1416,0.90249
/usr/lib/python3.13/lib-dynload/_bisect.cpython-313-x86_64-linux-gnu.so,14004,1091,980,0.89826
/usr/lib/python3.13/lib-dynload/_blake2.cpython-313-x86_64-linux-gnu.so,23890,1615,1520,0.94118
/usr/lib/python3.13/lib-dynload/_bz2.cpython-313-x86_64-linux-gnu.so,17990,1216,1188,0.97697
/usr/lib/python3.13/lib-dynload/cmath.cpython-313-x86_64-linux-gnu.so,41368,2152,2240,1.04089
/usr/lib/python3.13/lib-dynload/_codecs_cn.cpython-313-x86_64-linux-gnu.so,138067,1306,1208,0.92496
/usr/lib/python3.13/lib-dynload/_codecs_hk.cpython-313-x86_64-linux-gnu.so,147117,719,696,0.96801
/usr/lib/python3.13/lib-dynload/_codecs_iso2022.cpython-313-x86_64-linux-gnu.so,19411,1898,1964,1.03477
/usr/lib/python3.13/lib-dynload/_codecs_jp.cpython-313-x86_64-linux-gnu.so,246762,1786,1544,0.86450
/usr/lib/python3.13/lib-dynload/_codecs_kr.cpython-313-x86_64-linux-gnu.so,125873,1128,1004,0.89007
/usr/lib/python3.13/lib-dynload/_codecs_tw.cpython-313-x86_64-linux-gnu.so,103562,885,804,0.90847
/usr/lib/python3.13/lib-dynload/_contextvars.cpython-313-x86_64-linux-gnu.so,2767,207,248,1.19807
/usr/lib/python3.13/lib-dynload/_csv.cpython-313-x86_64-linux-gnu.so,31657,2476,2376,0.95961
/usr/lib/python3.13/lib-dynload/_ctypes.cpython-313-x86_64-linux-gnu.so,144144,14522,14332,0.98692
/usr/lib/python3.13/lib-dynload/_ctypes_test.cpython-313-x86_64-linux-gnu.so,21293,2721,3192,1.17310
/usr/lib/python3.13/lib-dynload/_curses.cpython-313-x86_64-linux-gnu.so,129452,8788,8728,0.99317
/usr/lib/python3.13/lib-dynload/_curses_panel.cpython-313-x86_64-linux-gnu.so,15971,1427,1384,0.96987
/usr/lib/python3.13/lib-dynload/_datetime.cpython-313-x86_64-linux-gnu.so,109265,12185,11464,0.94083
/usr/lib/python3.13/lib-dynload/_dbm.cpython-313-x86_64-linux-gnu.so,14759,1340,1296,0.96716
